rank,boxer,score
3480,Sam Wyatt,0.0
3481,Grady Brazell,0.0
3482,Ray Kipping,0.0
3483,Eddie Curry,0.0
3484,Kevin Poindexter,0.0
3485,Jack Jackson,0.0
3486,Rocky Bentley,0.0
3487,Andre Crowder,0.0
3488,Lupe Guerra,0.0
3489,Jeff Jordan,0.0
3490,Kip Kane,0.0
3491,Tom Franco Thomas,0.0
3492,Tom Fischer,0.0
3493,Rick Kellar,0.0
3494,Jesse Burnett,0.0
3495,Ivy Brown,0.0
3496,Alfio Righetti,0.0
3497,Bruce Scott,0.0
3498,Jerry McIntyre,0.0
3499,Peter Freeman,0.0
3500,Caseny Truesdale,0.0
3501,Marcelo Aravena,0.0
3502,Dave Fiddler,0.0
3503,Frankie Hines,0.0
3504,Craig Payne,0.0
3505,Brian Yates,0.0
3506,James Baker,0.0
3507,Gary Butler,0.0
3508,Rick Enis,0.0
3509,Dino Stewart,0.0
3510,Robert Folley,0.0
3511,Jesus Castaneda,0.0
3512,Jorge Amparo,0.0
3513,Basante Blanco,0.0
3514,Mike Tinley,0.0
3515,Norberto Sabater,0.0
3516,Bill Lee,0.0
3517,John Ford,0.0
3518,Esteban Pizzarro,0.0
3519,Marciano Bernardi,0.0
3520,Donnie Franklin,0.0
3521,Donnie Williams,0.0
3522,Bruce Starling,0.0
3523,Larry Jordan,0.0
3524,Perry Ballard,0.0
3525,Raul Munoz,0.0
3526,Clint McNeil,0.0
3527,Otilio Villarreal,0.0
3528,Troy Lowry,0.0
3529,Tim Bryan,0.0
3530,Billy Fox,0.0
3531,Bobby Elkins,0.0
3532,Manuel Esparza,0.0
3533,Scott Smith,0.0
3534,Arturo Nina,0.0
3535,Lonnie Horn,0.0
3536,Danny Chavez,0.0
3537,Richie Hess,0.0
3538,Tony Rodriguez,0.0
3539,Gary Kirkland,0.0
3540,Juan Arroyo,0.0
3541,Homer Gibbins,0.0
3542,Luis Maysonet,0.0
3543,Todd Foster,0.0
3544,Rusty Derouen,0.0
3545,Craig Snyder,0.0
3546,Franco DiOrio,0.0
3547,Lee Fortune,0.0
3548,Tom Alexander,0.0
3549,Eric Podolak,0.0
3550,Eddie VanKirk,0.0
3551,Tony Baltazar,0.0
3552,Raul Torres,0.0
3553,Tommy Hanks,0.0
3554,Rick Souce,0.0
3555,Reyes Antonio Cruz,0.0
3556,Freddie Roach,0.0
3557,Roque Montoya,0.0
3558,Louis Burke,0.0
3559,Rafael Solis,0.0
3560,Irleis Perez,0.0
3561,Greg Coverson,0.0
3562,Melvin Paul,0.0
3563,Johnny Sato,0.0
3564,Louis Loy,0.0
3565,Rafael Lopez,0.0
3566,Jorge Nina,0.0
3567,Blaine Dickson,0.0
3568,Anthony Murray,0.0
3569,Robert Mullins,0.0
3570,Marcial Santiago,0.0
3571,Kato Ali,0.0
3572,Tomas Enrique Diaz,0.0
3573,Robert Johnson,0.0
3574,Herman Ingram,0.0
3575,Benny Llanos,0.0
3576,David Brown,0.0
3577,Harold Bennett,0.0
3578,Sanford Ricks,0.0
3579,Roger Flores,0.0
3580,Calvin Moody,0.0
3581,Maurice Roberson,0.0
3582,George Kellman,0.0
3583,Dwayne Swift,0.0
3584,Larry Benson,0.0
3585,Jesus Gallardo,0.0
3586,Juan Minaya,0.0
3587,Felipe Angulo,0.0
3588,Javier Cerna,0.0
3589,Ramiro Lozano,0.0
3590,Roger Brown,0.0
3591,Alberto Ramos,0.0
3592,Eduardo Valdez,0.0
3593,Dennis Quimayousie,0.0
3594,Ezzard Charles Adams,0.0
3595,Rodrigo Aguirre,0.0
3596,Tony Tris,0.0
3597,Javier Flores,0.0
3598,Jose Luis Lara,0.0
3599,Pascual Polanco,0.0
3600,Leopoldo Frias,0.0
3601,Pancho Muletta,0.0
3602,James Sowell,0.0
3603,Jose Villegas,0.0
3604,Julio Miranda,0.0
3605,Enrique Maldonado,0.0
3606,Juan Caro,0.0
3607,Jorge Ortega,0.0
3608,Angel Julian,0.0
3609,David Zegarra,0.0
3610,Jeyson Minda,0.0
3611,Mario Abel Cazares,0.0
3612,Evert Bravo,0.0
3613,Dominik Britsch,0.0
3614,Jason LeHoullier,0.0
3615,Jose Celaya,0.0
3616,Anthony Shuler,0.0
3617,Jermaine White,0.0
3618,Aaron Drake,0.0
3619,Jeremy Stiers,0.0
3620,Corey Alarcon,0.0
3621,Jonathan Nelson,0.0
3622,Jose Cruz,0.0
3623,Eliseo Urias,0.0
3624,Jason Smith,0.0
3625,Jose Luis Huerta,0.0
3626,Arturo Ocampo,0.0
3627,Guadalupe Arce,0.0
3628,Jose Burgos,0.0
3629,Gerardo Penaflor,0.0
3630,Eugene Johnson,0.0
3631,Jhon Teheran,0.0
3632,Noah Kidd,0.0
3633,McCauley McGowan,0.0
3634,Jose Miguel Fandino,0.0
3635,Alex Bunema,0.0
3636,Archak TerMeliksetian,0.0
3637,David Toribio,0.0
3638,Russell Jordan,0.0
3639,Pavel Florin Madalin,0.0
3640,Saul Roman,0.0
3641,Oliver Tchinda,0.0
3642,Vasile Surcica,0.0
3643,Presente Brito,0.0
3644,Tamaz Tskrialashvili,0.0
3645,Alvaro Moreno Gamboa,0.0
3646,Albert Airapetian,0.0
3647,Jorge Teixeira Pina,0.0
3648,Frank Oppong,0.0
3649,Miguel Angel Perez,0.0
3650,Francisco Antonio Mora,0.0
3651,Sergio Ernesto Acuna,0.0
3652,Javier Alejandro Blanco,0.0
3653,Enrique Areco,0.0
3654,Elbio Felipe Gonzlaez,0.0
3655,Adrian Walter Daneff,0.0
3656,Raul Eduardo Bejarano,0.0
3657,Paulo Alejandro Sanchez,0.0
3658,Walter Fabian Saporiti,0.0
3659,Ariel Gabriel Chaves,0.0
3660,Elio Vaca Anglarill,0.0
3661,Jose Antonio Perez,0.0
3662,Ignacio Ramon Caceres,0.0
3663,Arnaldo Gabriel Molina,0.0
3664,Gabriel Leonidas Leiva,0.0
3665,Luis Alberto Baldomir,0.0
3666,Juan Mauricio Marino,0.0
3667,Julio Cesar Villalva,0.0
3668,Cristian Marcelo Vivas,0.0
3669,Joseph Diaz Jr,0.0
3670,Alfredo Santiago,0.0
3671,Antonio Moran,0.0
3672,Mason Menard,0.0
3673,Hamza Sempewo,0.0
3674,Enrique Tinoco,0.0
3675,Miguel Angel Perez Aispuro,0.0
3676,Hector Garcia,0.0
3677,Maximino Toala,0.0
3678,Daniel Armando Valenzuela,0.0
3679,Carlos Antonio Avila,0.0
3680,Mike Fowler,0.0
3681,Carlos Castillo,0.0
3682,Javier Meraz,0.0
3683,Clay Burns,0.0
3684,Roman Melendez,0.0
3685,Jorge Edgar Sillas,0.0
3686,Jose Iniguez,0.0
3687,Gonzalo Lopez,0.0
3688,Frank Martin,0.0
3689,Isaac Cruz,0.0
3690,Leo Santa Cruz,0.0
3691,Ricardo Nunez,0.0
3692,Hugo Ruiz,0.0
3693,Jesus Cuellar,0.0
3694,Francisco Fonseca,0.0
3695,Liam Walsh,0.0
3696,Mario Antonio Macias,0.0
3697,Guillermo Avila,0.0
3698,Luis Sanchez,0.0
3699,Cristobal Cruz,0.0
3700,Recky Dulay,0.0
3701,Alberto Mora,0.0
3702,Israel Suarez,0.0
3703,German Meraz,0.0
3704,Hector Lopez,0.0
3705,Joshua Arocho,0.0
3706,James Franks,0.0
3707,Eric Jamar Goodall,0.0
3708,Rafael Casias,0.0
3709,Jonathan Gears,0.0
3710,Jacob Ninow,0.0
3711,Desi Williams,0.0
3712,Jeison Rosario,0.0
3713,Jorge Cota,0.0
3714,Erickson Lubin,0.0
3715,Charles Hatley,0.0
3716,John Jackson,0.0
3717,Joachim Alcine,0.0
3718,Miguel Alberto Lozano,0.0
3719,Charlie Ota,0.0
3720,Jose Angel Rodriguez,0.0
3721,Demetrius Hopkins,0.0
3722,Harry Joe Yorgey,0.0
3723,Dashon Johnson,0.0
3724,Denis Douglin,0.0
3725,Chris Chatman,0.0
3726,Francisco Santana,0.0
3727,Luis Grajeda,0.0
3728,Quinton Whitaker,0.0
3729,Adan Murillo,0.0
3730,Gerardo Cesar Prieto,0.0
3731,Abdon Lozano,0.0
3732,Vito Gasparyan,0.0
3733,Federico Flores Jr,0.0
3734,Carlos Garcia,0.0
3735,Juan Serrano,0.0
3736,Deon Nash,0.0
3737,Rodrigo Villarreal,0.0
3738,Dwayne Jones,0.0
3739,Jesus Villareal,0.0
3740,Thomas Lamanna,0.0
3741,Juan Macias Montiel,0.0
3742,Dennis Hogan,0.0
3743,Matt Korobov,0.0
3744,Hugo Centeno Jr,0.0
3745,Jorge Sebastian Heiland,0.0
3746,Julian Williams,0.0
3747,Wilky Campfort,0.0
3748,Cornelius Bundrage,0.0
3749,Michael Finney,0.0
3750,Lenny Bottai,0.0
3751,Norberto Gonzalez,0.0
3752,Hector Munoz,0.0
3753,Joseph De los Santos,0.0
3754,Rogelio De la Torre,0.0
3755,Antwone Smith,0.0
3756,Orlando Lora,0.0
3757,Gilbert Venegas,0.0
3758,Josh Williams,0.0
3759,Edgar Perez,0.0
3760,Sean Rawley Wilson,0.0
3761,Eric Draper,0.0
3762,Terrell Davis,0.0
3763,Anthony Bowman,0.0
3764,Cimarron Davis,0.0
3765,Carlos Ocampo,0.0
3766,Alejandro Barrera,0.0
3767,Emmanuel Lartie Lartey,0.0
3768,Eddie Cordova,0.0
3769,Brandon Hoskins,0.0
3770,Brock Jarvis,0.0
3771,Jesus Soto Karass,0.0
3772,Jan Zaveck,0.0
3773,Favio Medina,0.0
3774,Quandray Robertson,0.0
3775,Stalinn Lopez,0.0
3776,Leonardo Rojas,0.0
3777,Edvan Dos Santos Barros,0.0
3778,Marteze Logan,0.0
3779,Marcus Luck,0.0
3780,Omar Bell,0.0
3781,Jason Jordan,0.0
3782,Jessie Davis,0.0
3783,Carlos Pena,0.0
3784,Brandon Buchanon,0.0
3785,Tramiane Boone,0.0
3786,Kensky Rodney,0.0
3787,Sebastian Formella,0.0
3788,Adrian Granados,0.0
3789,Erick Bone,0.0
3790,Patrick Thompson,0.0
3791,Agnes Adjaho,0.0
3792,Ray Robinson,0.0
3793,Robert Kliewer,0.0
3794,Jamar Patterson,0.0
3795,Jerome Ellis,0.0
3796,Lamar Harris,0.0
3797,Brandon Wooten,0.0
3798,Sam Sparkman,0.0
3799,Eloy Suarez,0.0
3800,Abdias Castillo,0.0
3801,Cory Jones,0.0
3802,Tommy Stepp,0.0
3803,Phillip Hammac,0.0
3804,Toris Smith,0.0
3805,Norman Johnson,0.0
3806,Anthony Yarde,0.0
3807,Adam Deines,0.0
3808,Radivoje Kalajdzic,0.0
3809,Callum Johnson,0.0
3810,Enrico Kolling,0.0
3811,Isidro Ranoni Prieto,0.0
3812,Ezequiel Maderna,0.0
3813,Alexander Johnson,0.0
3814,Jeff Page Jr,0.0
3815,Alvaro Enriquez,0.0
3816,Gabriel Lecrosnier,0.0
3817,Billy Bailey,0.0
3818,Rayco Saunders,0.0
3819,Christian Cruz,0.0
3820,Malik Zinad,0.0
3821,Lyndon Arthur,0.0
3822,Gilberto Ramirez,0.0
3823,Umar Salamov,0.0
3824,Craig Richards,0.0
3825,Lenin Castillo,0.0
3826,Isaac Chilemba,0.0
3827,Trent Broadhurst,0.0
3828,Cedric Agnew,0.0
3829,Samuel Clarkson,0.0
3830,Robert Berridge,0.0
3831,Yevgeni Makhteienko,0.0
3832,Felix Valera,0.0
3833,Cleiton Conceicao,0.0
3834,Jackson Junior,0.0
3835,Joey Vegas,0.0
3836,Konstantin Piternov,0.0
3837,Jorge Rodriguez Olivera,0.0
3838,Steve Claggett,0.0
3839,Jamaine Ortiz,0.0
3840,Sandor Martin,0.0
3841,Pedro Campa,0.0
3842,Masayoshi Nakatani,0.0
3843,Edis Tatli,0.0
3844,Diego Magdaleno,0.0
3845,Vitor Jones Freitas,0.0
3846,Juan Pablo Sanchez,0.0
3847,Josh Ross,0.0
3848,Christian Santibanez,0.0
3849,Ronald Rivas,0.0
3850,Jorge Luis Munguia,0.0
3851,Daniel Bastien,0.0
3852,Francisco Medel,0.0
3853,Ishwar Siqueiros,0.0
3854,Oscar Duarte,0.0
3855,Javier Fortuna,0.0
3856,Emmanuel Tagoe,0.0
3857,Luke Campbell,0.0
3858,Romero Duno,0.0
3859,Braulio Rodriguez,0.0
3860,Carlos Morales,0.0
3861,Jayson Velez,0.0
3862,Noe Martinez Raygoza,0.0
3863,Cesar Alan Valenzuela,0.0
3864,Miguel Carrizoza,0.0
3865,Tyrone Luckey,0.0
3866,Devon Jonnes,0.0
3867,Jose Antonio Martinez,0.0
3868,Mario Aguirre,0.0
3869,Jonathan Cruz,0.0
3870,Cristian Jesus Cruz,0.0
3871,Luis Lozano,0.0
3872,Edgar Meza,0.0
3873,Hector Robles,0.0
3874,Rober Barrera,0.0
3875,Diomel Diocos,0.0
3876,Valentin Leon,0.0
3877,Juan Purisima,0.0
3878,Juan Kantun,0.0
3879,Oscar Blanquet,0.0
3880,Stiven Monterrosa,0.0
3881,Omar Soto,0.0
3882,Francisco Rosas,0.0
3883,Jesus Limones,0.0
3884,Ivan Meneses,0.0
3885,Miguel Tellez,0.0
3886,Abraham Irias,0.0
3887,Juan Francisco Centeno,0.0
3888,Javier Murillo,0.0
3889,Hiroshi Matsumoto,0.0
3890,Javier Tello,0.0
3891,Eriberto Gejon,0.0
3892,Elvis Romero,0.0
3893,Oscar Murillo,0.0
3894,Francisco Meza,0.0
3895,Jose Martinez,0.0
3896,Roberto Meza,0.0
3897,Eddy Castro,0.0
3898,David Centeno,0.0
3899,Nicolas Mercado,0.0
3900,Ramon Urbina,0.0
3901,Anthony Crolla,0.0
3902,Jason Sosa,0.0
3903,Gamalier Rodriguez,0.0
3904,Chonlatarn Piriyapinyo,0.0
3905,Gary Russell Jr,0.0
3906,Francis Ngannou,0.0
3907,Dillian Whyte,0.0
3908,Otto Wallin,0.0
3909,Tom Schwarz,0.0
3910,Sefer Seferi,0.0
3911,Christian Hammer,0.0
3912,Joey Abell,0.0
3913,Martin Rogan,0.0
3914,Neven Pajkic,0.0
3915,Nicolai Firtha,0.0
3916,Marcelo Nascimento,0.0
3917,Zack Page,0.0
3918,Rich Power,0.0
3919,John McDermott,0.0
3920,Hans-Jorg Blasko,0.0
3921,Tomas Mrazek,0.0
3922,Aleksandrs Selezens,0.0
3923,Scott Belshaw,0.0
3924,Matthew Ellis,0.0
3925,Lee Swaby,0.0
3926,Daniil Peretyatko,0.0
3927,Marcel Zeller,0.0
3928,Bela Gyongyosi,0.0
3929,Robert Helenius,0.0
3930,Jermaine Franklin,0.0
3931,Carlos Takam,0.0
3932,Eric Molina,0.0
3933,Dominic Breazeale,0.0
3934,Charles Martin,0.0
3935,Gary Cornish,0.0
3936,Raphael Zumbano Love,0.0
3937,Michael Sprott,0.0
3938,Denis Bakhtov,0.0
3939,Konstantin Airich,0.0
3940,Matt Skelton,0.0
3941,Hector Alfredo Avila,0.0
3942,Dorian Darch,0.0
3943,Hrvoje Kisicek,0.0
3944,Paul Butlin,0.0
3945,Emanuele Leo,0.0
3946,William Zepeda,0.0
3947,Josh Padley,0.0
3948,Artem Harutyunyan,0.0
3949,Edwin De Los Santos,0.0
3950,Shuichiro Yoshino,0.0
3951,Robson Conceicao,0.0
3952,Oscar Valdez,0.0
3953,Jamel Herring,0.0
3954,Jeremiah Nakathila,0.0
3955,Toka Khan Clary,0.0
3956,Felix Caraballo,0.0
3957,Joet Gonzalez,0.0
3958,Alberto Guevara,0.0
3959,Christopher Diaz,0.0
3960,Jessie Cris Rosales,0.0
3961,Viorel Simion,0.0
3962,Carlos Ruiz,0.0
3963,Aelio Mesquita,0.0
3964,Roxberg Patrick Riley,0.0
3965,Juan Tapia,0.0
3966,Oscar Mendoza,0.0
3967,David Michel Paz,0.0
3968,Carlos Gaston Suarez,0.0
3969,Edgar Brito,0.0
3970,Uisma Lima,0.0
3971,Eimantas Stanionis,0.0
3972,Karen Chukhadzhian,0.0
3973,Roiman Villa,0.0
3974,Custio Clayton,0.0
3975,Sergey Lipinets,0.0
3976,Juan Carlos Abreu,0.0
3977,Bakhtiyar Eyubov,0.0
3978,Franklin Mamani,0.0
3979,Raymond Serrano,0.0
3980,Armando Alvarez,0.0
3981,Mike Arnaoutis,0.0
3982,Samuel Amoako,0.0
3983,Gustavo Garibay,0.0
3984,George Sosa,0.0
3985,Ayi Bruce,0.0
3986,Robert Hill,0.0
3987,Wilfredo Acuna,0.0
3988,Eduardo Flores,0.0
3989,James Winchester,0.0
3990,Elvin Perez,0.0
3991,Marcus Beckford,0.0
3992,Chris Alexander,0.0
3993,Eddie Diaz,0.0
3994,Matt Murphy,0.0
3995,Tavorus Teague,0.0
3996,Deshawn Debose,0.0
3997,Luis Ramos,0.0
3998,Cory Muldrew,0.0
3999,David Morrell,0.0
4000,Kyrone Davis,0.0
4001,Ronald Ellis,0.0
4002,Roamer Alexis Angulo,0.0
4003,Anthony Dirrell,0.0
4004,JLeon Love,0.0
4005,Ronald Gavril,0.0
4006,Rogelio Medina,0.0
4007,Sherali Mamajonov,0.0
4008,Francy Ntetu,0.0
4009,Phillip Jackson Benson,0.0
4010,Kevin Cobbs,0.0
4011,Alberto Gutierrez,0.0
4012,Ricardo Campillo,0.0
4013,Azamat Umarzoda,0.0
4014,Jairo Dolores,0.0
4015,Erick Revueltas,0.0
4016,Arturo Martinez,0.0
4017,Omar Aispuro,0.0
4018,Edgar Galvan,0.0
4019,Erasmo Mendoza,0.0
4020,Trevor McCumby,0.0
4021,Caleb Truax,0.0
4022,Vincent Feigenbutz,0.0
4023,Mike Lee,0.0
4024,Jose Uzcategui,0.0
4025,Thomas Awimbono,0.0
4026,Juan De Angel,0.0
4027,Carlos Galvan,0.0
4028,Adasat Rodriguez,0.0
4029,Tyrone Brunson,0.0
4030,Jamar Freeman,0.0
4031,Zoltan Sera,0.0
4032,Juan Carlos Rojas,0.0
4033,Jason Zabokrtsky,0.0
4034,Daniel Henry,0.0
4035,Daryl Gardner,0.0
4036,Jovan Ramirez,0.0
4037,Brian True,0.0
4038,Mike Noriega,0.0
4039,Travis Davidson,0.0
4040,Andres Campos,0.0
4041,Reymart Gaballo,0.0
4042,Nordine Oubaali,0.0
4043,Ryan Burnett,0.0
4044,Zsolt Bedak,0.0
4045,Cesar Juarez,0.0
4046,Anthony Settoul,0.0
4047,William Prado,0.0
4048,Simpiwe Vetyeka,0.0
4049,Vic Darchinyan,0.0
4050,Toshiaki Nishioka,0.0
4051,Jeffrey Mathebula,0.0
4052,Wilfredo Vazquez Jr,0.0
4053,Volodymyr Sydorenko,0.0
4054,Hernan Marquez,0.0
4055,Raul Martinez,0.0
4056,Moruti Mthalane,0.0
4057,Luis Maldonado,0.0
4058,Kevin Hudgins,0.0
4059,Oscar Andrade,0.0
4060,Jose Luis Cardenas,0.0
4061,Karen Harutyunyan,0.0
4062,Ilido Julio,0.0
4063,Daniel Gonzalez,0.0
4064,Larry Olvera,0.0
4065,Paulino Villalobos,0.0
4066,Gilberto Bolanos,0.0
4067,Ricardo Barrera,0.0
4068,Jorge Lopez,0.0
4069,Mark Sales,0.0
4070,Noel Alma,0.0
4071,Jose Luis Torres,0.0
4072,Saul Santoyo,0.0
4073,Jose Lazaro,0.0
4074,Dannis Aguero Arias,0.0
4075,Charlie Clemente-Andino,0.0
4076,Giovanni Delgado,0.0
4077,Jazza Dickens,0.0
4078,Drian Francisco,0.0
4079,Hisashi Amagasa,0.0
4080,Sod Kokietgym,0.0
4081,Joseph Agbeko,0.0
4082,Roberto Marroquin,0.0
4083,Teon Kennedy,0.0
4084,Rico Ramos,0.0
4085,Willie Casey,0.0
4086,Ricardo Cordoba,0.0
4087,Jose Angel Beranza,0.0
4088,Adolfo Landeros,0.0
4089,Lante Addy,0.0
4090,Giovanni Andrade,0.0
4091,Robert Guillen,0.0
4092,Juan Noriega,0.0
4093,Ben Tackie,0.0
4094,Oktay Urkal,0.0
4095,Ahmed Santos,0.0
4096,Ismael Armando Chaves,0.0
4097,Jan Piet Bergman,0.0
4098,Corey Johnson,0.0
4099,Robert Rivera,0.0
4100,Steve Larrimore,0.0
4101,Daniel Ricardo Cusato,0.0
4102,Tony Jones,0.0
4103,Nedrick Simmons,0.0
4104,Darrell Hiles,0.0
4105,Yoshihiro Kamegai,0.0
4106,Delvin Rodriguez,0.0
4107,Yuri Foreman,0.0
4108,Michael Jennings,0.0
4109,Gianluca Branco,0.0
4110,Muhammad Abdullaev,0.0
4111,Randall Bailey,0.0
4112,Kelson Pinto,0.0
4113,Carlos Maussa,0.0
4114,Rocky Martinez,0.0
4115,Joel Perez,0.0
4116,Cesar Bazan,0.0
4117,Carlos Alberto Ramirez,0.0
4118,Juan Angel Macias,0.0
4119,Sammy Sparkman,0.0
4120,Joshua Smith,0.0
4121,Arturo Rodriguez,0.0
4122,Rudolfo Lunsford,0.0
4123,Waklimi Young,0.0
4124,Jacob Godinez,0.0
4125,Jason Doucet,0.0
4126,Verno Phillips,0.0
4127,Santos Pakau,0.0
4128,Walter Matthysse,0.0
4129,Terrance Cauthen,0.0
4130,Javier Hector Valadez,0.0
4131,Rodolfo Gomez,0.0
4132,Earl Jackson,0.0
4133,Joshua Onyango,0.0
4134,Gary Grant,0.0
4135,Laatekwei Hammond,0.0
4136,Agustin Silva,0.0
4137,Mahan Washington,0.0
4138,Willie McDonald,0.0
4139,Robert Muhammad,0.0
4140,Rhon Roberts,0.0
4141,Miguel Aquila,0.0
4142,Henry Hawkins,0.0
4143,Eleser Ortega,0.0
4144,James Young,0.0
4145,Adrian McNeil,0.0
4146,Richard Burns,0.0
4147,Matt Hill,0.0
4148,Jeremy Mickelson,0.0
4149,Yusaf Mack,0.0
4150,Andre Dirrell,0.0
4151,Albert Rybacki,0.0
4152,Sergey Tatevosyan,0.0
4153,Tony Dodson,0.0
4154,Brian Magee,0.0
4155,Dale Westerman,0.0
4156,Ruben Groenewald,0.0
4157,Matthew Barney,0.0
4158,Henry Porras,0.0
4159,Damon Hague,0.0
4160,Mark Woolnaugh,0.0
4161,Charles Adamu,0.0
4162,Dmitry Adamovich,0.0
4163,Alan Page,0.0
4164,Vage Kocharyan,0.0
4165,Michael Monaghan,0.0
4166,Varuzhan Davtyan,0.0
4167,Valery Odin,0.0
4168,Mike Duffield,0.0
4169,Paul Bonson,0.0
4170,Darren Covell,0.0
4171,Ojay Abrahams,0.0
4172,Michael Pinnock,0.0
4173,Gusmyr Perdomo,0.0
4174,Danilo Haussler,0.0
4175,Dimitri Sartison,0.0
4176,Librado Andrade,0.0
4177,Markus Beyer,0.0
4178,Manny Siaca,0.0
4179,Andre Thysse,0.0
4180,Julio Cesar Green,0.0
4181,Craig Cummings,0.0
4182,Dingaan Thobela,0.0
4183,Dean Williams,0.0
4184,Gerard Zdziarski,0.0
4185,Orlando Javier Acuna,0.0
4186,Arthur Allen,0.0
4187,Manny Sobral,0.0
4188,David Mendez,0.0
4189,Rodrigues Moungo,0.0
4190,Miguel Julio,0.0
4191,Patrick Rubes,0.0
4192,Kevin Hall,0.0
4193,Charles Whittaker,0.0
4194,Sidney Mxoli Msutu,0.0
4195,Jean Paul DAlessandro,0.0
4196,Jose Maquina Rojas,0.0
4197,Alejandro De Leon,0.0
4198,Dean Martin,0.0
4199,Anthony Ivory,0.0
4200,Edwin Murillo,0.0
4201,Terry Clark,0.0
4202,Rick Stockton,0.0
4203,Alex Lubo,0.0
4204,Michael Corleone,0.0
4205,Kelly Mays,0.0
4206,Andrea Di Luisa,0.0
4207,Jean-Paul Mendy,0.0
4208,Jesse Brinkley,0.0
4209,Fulgencio Zuniga,0.0
4210,Alejandro Berrio,0.0
4211,James Obede Toney,0.0
4212,Lolenga Mock,0.0
4213,Donnell Wiggins,0.0
4214,Jose Spearman,0.0
4215,Donny McCrary,0.0
4216,Carl Handy,0.0
4217,Willard Lewis,0.0
4218,Rico Cason,0.0
4219,Zane Marks,0.0
4220,Jean Pascal Service,0.0
4221,Darin Johnson,0.0
4222,Terry Osias,0.0
4223,Meng Fanlong,0.0
4224,Steve Bosse,0.0
4225,Ricardo Marcelo Ramallo,0.0
4226,Yunieski Gonzalez,0.0
4227,George Blades,0.0
4228,Aleksy Kuziemski,0.0
4229,Adrian Diaconu,0.0
4230,Pablo Daniel Zamora Nievas,0.0
4231,Omar Pittman,0.0
4232,Brian Norman,0.0
4233,Kingsley Ikeke,0.0
4234,La Farrell Bunting,0.0
4235,Jermain Mackey,0.0
4236,Lucas Green Arias,0.0
4237,Melroy Corbin,0.0
4238,Eric Howard,0.0
4239,Martin Desjardins,0.0
4240,Gerardo Soria,0.0
4241,James Crawford,0.0
4242,Jesse Sanders,0.0
4243,Ricardo Kellman,0.0
4244,Donnie Pendelton,0.0
4245,Eddie ONeal,0.0
4246,Jesse Londo,0.0
4247,Justin Hahn,0.0
4248,Quinton Rankin,0.0
4249,Cornelius White,0.0
4250,Shujaa El Amin,0.0
4251,Jesus Ruiz,0.0
4252,Jamie Hearn,0.0
4253,Jason Naugler,0.0
4254,Ronald Boddie,0.0
4255,Efrain Garcia,0.0
4256,Darnell Wilson,0.0
4257,Brett Lally,0.0
4258,Earl Allen,0.0
4259,Willie Lee,0.0
4260,Shannon Miller,0.0
4261,John Romans William,0.0
4262,Faustino Gonzalez,0.0
4263,Chad Sawyer,0.0
4264,Jerald Lowe,0.0
4265,James Orso,0.0
4266,Antonio Baker,0.0
4267,Steve Garrett,0.0
4268,Jaime Velasquez,0.0
4269,Junior Ramos,0.0
4270,Aaron Norwood,0.0
4271,Fred Moore,0.0
4272,George Khalid Jones,0.0
4273,Thomas Ulrich,0.0
4274,Toks Owoh,0.0
4275,Marcelo Zimmerman,0.0
4276,Augustine Renteria,0.0
4277,Troy Watson,0.0
4278,Armando Campas,0.0
4279,Dave Hamilton,0.0
4280,Sam Garr,0.0
4281,Ralph Monday,0.0
4282,Stacy Goodson,0.0
4283,Jeff Johnson,0.0
4284,Gerald Reed,0.0
4285,Tom Bentley,0.0
4286,James Gatlin,0.0
4287,Kenneth Parker,0.0
4288,Bill Bradley,0.0
4289,Jesus Carlos Velez,0.0
4290,John McClendon,0.0
4291,Tyrone Dillard,0.0
4292,Edison Martinez,0.0
4293,Gustavo Gonzalez,0.0
4294,Joe Harris,0.0
4295,Vincent Godbolt,0.0
4296,Dwayne Waldon,0.0
4297,James Mullins,0.0
4298,Jerry Reyes,0.0
4299,Yurek Del Rio,0.0
4300,Johnathon Banks,0.0
4301,Nagy Aguilera,0.0
4302,Danny Santiago,0.0
4303,Elvir Muriqi,0.0
4304,Chris Johnson,0.0
4305,Lincoln Carter,0.0
4306,Mohamed Benguesmia,0.0
4307,Jerry Williams,0.0
4308,Roy Francis,0.0
4309,John Williams,0.0
4310,Jose Luis Rivera,0.0
4311,Boyer Chew,0.0
4312,Berry Butler,0.0
4313,Shelby Gross,0.0
4314,Tracy Barrios,0.0
4315,Jason Burrell,0.0
4316,Joaquin Garcia,0.0
4317,Jimmy Campbell,0.0
4318,Valery Brudov,0.0
4319,Joey DeGrandis,0.0
4320,Carlos Bates,0.0
4321,James Hayes,0.0
4322,Crawford Ashley,0.0
4323,Frank Tate,0.0
4324,Guy Waters,0.0
4325,Sergio Daniel Merani,0.0
4326,Lottie Mwale,0.0
4327,Aundrey Nelson,0.0
4328,Mike Peak,0.0
4329,Tyrone Frazier,0.0
4330,David Vedder,0.0
4331,Joe Lasisi,0.0
4332,Willie Featherstone,0.0
4333,Jean-Marie Emebe,0.0
4334,Rufino Angulo,0.0
4335,Leslie Stewart,0.0
4336,Junior Edmonds,0.0
4337,Marvin Camel,0.0
4338,James Williams,0.0
4339,Clarence Osby,0.0
4340,Wayne Caplette,0.0
4341,Marcus Dorsey,0.0
4342,Willie Mayberry,0.0
4343,Mike Sedillo,0.0
