rank,boxer,score
3477,Grady Brazell,0.0
3478,Ray Kipping,0.0
3479,Eddie Curry,0.0
3480,Kevin Poindexter,0.0
3481,Jack Jackson,0.0
3482,Rocky Bentley,0.0
3483,Andre Crowder,0.0
3484,Lupe Guerra,0.0
3485,Jeff Jordan,0.0
3486,Kip Kane,0.0
3487,Tom Franco Thomas,0.0
3488,Tom Fischer,0.0
3489,Rick Kellar,0.0
3490,Jesse Burnett,0.0
3491,Ivy Brown,0.0
3492,Alfio Righetti,0.0
3493,Bruce Scott,0.0
3494,Jerry McIntyre,0.0
3495,Peter Freeman,0.0
3496,Caseny Truesdale,0.0
3497,Marcelo Aravena,0.0
3498,Dave Fiddler,0.0
3499,Frankie Hines,0.0
3500,Craig Payne,0.0
3501,Brian Yates,0.0
3502,James Baker,0.0
3503,Gary Butler,0.0
3504,Rick Enis,0.0
3505,Dino Stewart,0.0
3506,Robert Folley,0.0
3507,Jesus Castaneda,0.0
3508,Jorge Amparo,0.0
3509,Basante Blanco,0.0
3510,Mike Tinley,0.0
3511,Norberto Sabater,0.0
3512,Bill Lee,0.0
3513,John Ford,0.0
3514,Esteban Pizzarro,0.0
3515,Marciano Bernardi,0.0
3516,Donnie Franklin,0.0
3517,Donnie Williams,0.0
3518,Bruce Starling,0.0
3519,Larry Jordan,0.0
3520,Perry Ballard,0.0
3521,Raul Munoz,0.0
3522,Clint McNeil,0.0
3523,Otilio Villarreal,0.0
3524,Troy Lowry,0.0
3525,Tim Bryan,0.0
3526,Billy Fox,0.0
3527,Bobby Elkins,0.0
3528,Manuel Esparza,0.0
3529,Scott Smith,0.0
3530,Arturo Nina,0.0
3531,Lonnie Horn,0.0
3532,Danny Chavez,0.0
3533,Richie Hess,0.0
3534,Tony Rodriguez,0.0
3535,Gary Kirkland,0.0
3536,Juan Arroyo,0.0
3537,Homer Gibbins,0.0
3538,Luis Maysonet,0.0
3539,Todd Foster,0.0
3540,Rusty Derouen,0.0
3541,Craig Snyder,0.0
3542,Franco DiOrio,0.0
3543,Lee Fortune,0.0
3544,Tom Alexander,0.0
3545,Eric Podolak,0.0
3546,Eddie VanKirk,0.0
3547,Tony Baltazar,0.0
3548,Raul Torres,0.0
3549,Tommy Hanks,0.0
3550,Rick Souce,0.0
3551,Reyes Antonio Cruz,0.0
3552,Freddie Roach,0.0
3553,Roque Montoya,0.0
3554,Louis Burke,0.0
3555,Rafael Solis,0.0
3556,Irleis Perez,0.0
3557,Greg Coverson,0.0
3558,Melvin Paul,0.0
3559,Johnny Sato,0.0
3560,Louis Loy,0.0
3561,Rafael Lopez,0.0
3562,Jorge Nina,0.0
3563,Blaine Dickson,0.0
3564,Anthony Murray,0.0
3565,Robert Mullins,0.0
3566,Marcial Santiago,0.0
3567,Kato Ali,0.0
3568,Tomas Enrique Diaz,0.0
3569,Robert Johnson,0.0
3570,Herman Ingram,0.0
3571,Benny Llanos,0.0
3572,David Brown,0.0
3573,Harold Bennett,0.0
3574,Sanford Ricks,0.0
3575,Roger Flores,0.0
3576,Calvin Moody,0.0
3577,Maurice Roberson,0.0
3578,George Kellman,0.0
3579,Dwayne Swift,0.0
3580,Larry Benson,0.0
3581,Jesus Gallardo,0.0
3582,Juan Minaya,0.0
3583,Felipe Angulo,0.0
3584,Javier Cerna,0.0
3585,Ramiro Lozano,0.0
3586,Roger Brown,0.0
3587,Alberto Ramos,0.0
3588,Eduardo Valdez,0.0
3589,Dennis Quimayousie,0.0
3590,Ezzard Charles Adams,0.0
3591,Rodrigo Aguirre,0.0
3592,Tony Tris,0.0
3593,Javier Flores,0.0
3594,Jose Luis Lara,0.0
3595,Pascual Polanco,0.0
3596,Leopoldo Frias,0.0
3597,Pancho Muletta,0.0
3598,James Sowell,0.0
3599,Jose Villegas,0.0
3600,Julio Miranda,0.0
3601,Enrique Maldonado,0.0
3602,Juan Caro,0.0
3603,Jorge Ortega,0.0
3604,Angel Julian,0.0
3605,David Zegarra,0.0
3606,Jeyson Minda,0.0
3607,Mario Abel Cazares,0.0
3608,Evert Bravo,0.0
3609,Dominik Britsch,0.0
3610,Troy Rowland,0.0
3611,Jason LeHoullier,0.0
3612,Jose Celaya,0.0
3613,Anthony Shuler,0.0
3614,Jermaine White,0.0
3615,Aaron Drake,0.0
3616,Jeremy Stiers,0.0
3617,Corey Alarcon,0.0
3618,Jonathan Nelson,0.0
3619,Jose Cruz,0.0
3620,Eliseo Urias,0.0
3621,Jason Smith,0.0
3622,Jose Luis Huerta,0.0
3623,Arturo Ocampo,0.0
3624,Guadalupe Arce,0.0
3625,Jose Burgos,0.0
3626,Gerardo Penaflor,0.0
3627,Eugene Johnson,0.0
3628,Jhon Teheran,0.0
3629,Noah Kidd,0.0
3630,McCauley McGowan,0.0
3631,Jose Miguel Fandino,0.0
3632,Alex Bunema,0.0
3633,Archak TerMeliksetian,0.0
3634,David Toribio,0.0
3635,Russell Jordan,0.0
3636,Pavel Florin Madalin,0.0
3637,Saul Roman,0.0
3638,Oliver Tchinda,0.0
3639,Vasile Surcica,0.0
3640,Presente Brito,0.0
3641,Tamaz Tskrialashvili,0.0
3642,Alvaro Moreno Gamboa,0.0
3643,Albert Airapetian,0.0
3644,Jorge Teixeira Pina,0.0
3645,Frank Oppong,0.0
3646,Miguel Angel Perez,0.0
3647,Francisco Antonio Mora,0.0
3648,Sergio Ernesto Acuna,0.0
3649,Javier Alejandro Blanco,0.0
3650,Enrique Areco,0.0
3651,Elbio Felipe Gonzlaez,0.0
3652,Adrian Walter Daneff,0.0
3653,Raul Eduardo Bejarano,0.0
3654,Paulo Alejandro Sanchez,0.0
3655,Walter Fabian Saporiti,0.0
3656,Ariel Gabriel Chaves,0.0
3657,Elio Vaca Anglarill,0.0
3658,Jose Antonio Perez,0.0
3659,Ignacio Ramon Caceres,0.0
3660,Arnaldo Gabriel Molina,0.0
3661,Gabriel Leonidas Leiva,0.0
3662,Luis Alberto Baldomir,0.0
3663,Juan Mauricio Marino,0.0
3664,Julio Cesar Villalva,0.0
3665,Cristian Marcelo Vivas,0.0
3666,Joseph Diaz Jr,0.0
3667,Alfredo Santiago,0.0
3668,Antonio Moran,0.0
3669,Mason Menard,0.0
3670,Hamza Sempewo,0.0
3671,Enrique Tinoco,0.0
3672,Miguel Angel Perez Aispuro,0.0
3673,Hector Garcia,0.0
3674,Maximino Toala,0.0
3675,Daniel Armando Valenzuela,0.0
3676,Carlos Antonio Avila,0.0
3677,Mike Fowler,0.0
3678,Carlos Castillo,0.0
3679,Javier Meraz,0.0
3680,Clay Burns,0.0
3681,Roman Melendez,0.0
3682,Jorge Edgar Sillas,0.0
3683,Jose Iniguez,0.0
3684,Gonzalo Lopez,0.0
3685,Frank Martin,0.0
3686,Isaac Cruz,0.0
3687,Leo Santa Cruz,0.0
3688,Ricardo Nunez,0.0
3689,Hugo Ruiz,0.0
3690,Jesus Cuellar,0.0
3691,Francisco Fonseca,0.0
3692,Liam Walsh,0.0
3693,Mario Antonio Macias,0.0
3694,Guillermo Avila,0.0
3695,Luis Sanchez,0.0
3696,Cristobal Cruz,0.0
3697,Recky Dulay,0.0
3698,Alberto Mora,0.0
3699,Israel Suarez,0.0
3700,German Meraz,0.0
3701,Hector Lopez,0.0
3702,Joshua Arocho,0.0
3703,James Franks,0.0
3704,Eric Jamar Goodall,0.0
3705,Rafael Casias,0.0
3706,Jonathan Gears,0.0
3707,Jacob Ninow,0.0
3708,Desi Williams,0.0
3709,Jeison Rosario,0.0
3710,Jorge Cota,0.0
3711,Erickson Lubin,0.0
3712,Charles Hatley,0.0
3713,John Jackson,0.0
3714,Joachim Alcine,0.0
3715,Miguel Alberto Lozano,0.0
3716,Charlie Ota,0.0
3717,Jose Angel Rodriguez,0.0
3718,Demetrius Hopkins,0.0
3719,Harry Joe Yorgey,0.0
3720,Dashon Johnson,0.0
3721,Denis Douglin,0.0
3722,Chris Chatman,0.0
3723,Francisco Santana,0.0
3724,Luis Grajeda,0.0
3725,Quinton Whitaker,0.0
3726,Adan Murillo,0.0
3727,Gerardo Cesar Prieto,0.0
3728,Abdon Lozano,0.0
3729,Vito Gasparyan,0.0
3730,Federico Flores Jr,0.0
3731,Carlos Garcia,0.0
3732,Juan Serrano,0.0
3733,Deon Nash,0.0
3734,Rodrigo Villarreal,0.0
3735,Dwayne Jones,0.0
3736,Jesus Villareal,0.0
3737,Thomas Lamanna,0.0
3738,Juan Macias Montiel,0.0
3739,Dennis Hogan,0.0
3740,Matt Korobov,0.0
3741,Hugo Centeno Jr,0.0
3742,Jorge Sebastian Heiland,0.0
3743,Julian Williams,0.0
3744,Wilky Campfort,0.0
3745,Cornelius Bundrage,0.0
3746,Michael Finney,0.0
3747,Lenny Bottai,0.0
3748,Norberto Gonzalez,0.0
3749,Hector Munoz,0.0
3750,Joseph De los Santos,0.0
3751,Rogelio De la Torre,0.0
3752,Antwone Smith,0.0
3753,Orlando Lora,0.0
3754,Gilbert Venegas,0.0
3755,Josh Williams,0.0
3756,Edgar Perez,0.0
3757,Sean Rawley Wilson,0.0
3758,Eric Draper,0.0
3759,Terrell Davis,0.0
3760,Anthony Bowman,0.0
3761,Cimarron Davis,0.0
3762,Carlos Ocampo,0.0
3763,Alejandro Barrera,0.0
3764,Emmanuel Lartie Lartey,0.0
3765,Eddie Cordova,0.0
3766,Brandon Hoskins,0.0
3767,Brock Jarvis,0.0
3768,Jesus Soto Karass,0.0
3769,Jan Zaveck,0.0
3770,Favio Medina,0.0
3771,Quandray Robertson,0.0
3772,Stalinn Lopez,0.0
3773,Leonardo Rojas,0.0
3774,Edvan Dos Santos Barros,0.0
3775,Marteze Logan,0.0
3776,Marcus Luck,0.0
3777,Omar Bell,0.0
3778,Jason Jordan,0.0
3779,Jessie Davis,0.0
3780,Carlos Pena,0.0
3781,Brandon Buchanon,0.0
3782,Tramiane Boone,0.0
3783,Kensky Rodney,0.0
3784,Sebastian Formella,0.0
3785,Adrian Granados,0.0
3786,Erick Bone,0.0
3787,Patrick Thompson,0.0
3788,Agnes Adjaho,0.0
3789,Ray Robinson,0.0
3790,Robert Kliewer,0.0
3791,Jamar Patterson,0.0
3792,Jerome Ellis,0.0
3793,Lamar Harris,0.0
3794,Brandon Wooten,0.0
3795,Sam Sparkman,0.0
3796,Eloy Suarez,0.0
3797,Abdias Castillo,0.0
3798,Cory Jones,0.0
3799,Tommy Stepp,0.0
3800,Phillip Hammac,0.0
3801,Toris Smith,0.0
3802,Norman Johnson,0.0
3803,Anthony Yarde,0.0
3804,Adam Deines,0.0
3805,Radivoje Kalajdzic,0.0
3806,Callum Johnson,0.0
3807,Enrico Kolling,0.0
3808,Isidro Ranoni Prieto,0.0
3809,Ezequiel Maderna,0.0
3810,Alexander Johnson,0.0
3811,Jeff Page Jr,0.0
3812,Alvaro Enriquez,0.0
3813,Gabriel Lecrosnier,0.0
3814,Billy Bailey,0.0
3815,Rayco Saunders,0.0
3816,Christian Cruz,0.0
3817,Malik Zinad,0.0
3818,Lyndon Arthur,0.0
3819,Gilberto Ramirez,0.0
3820,Umar Salamov,0.0
3821,Craig Richards,0.0
3822,Lenin Castillo,0.0
3823,Isaac Chilemba,0.0
3824,Trent Broadhurst,0.0
3825,Cedric Agnew,0.0
3826,Samuel Clarkson,0.0
3827,Robert Berridge,0.0
3828,Yevgeni Makhteienko,0.0
3829,Felix Valera,0.0
3830,Cleiton Conceicao,0.0
3831,Jackson Junior,0.0
3832,Joey Vegas,0.0
3833,Konstantin Piternov,0.0
3834,Jorge Rodriguez Olivera,0.0
3835,Steve Claggett,0.0
3836,Jamaine Ortiz,0.0
3837,Sandor Martin,0.0
3838,Pedro Campa,0.0
3839,Masayoshi Nakatani,0.0
3840,Edis Tatli,0.0
3841,Diego Magdaleno,0.0
3842,Vitor Jones Freitas,0.0
3843,Juan Pablo Sanchez,0.0
3844,Josh Ross,0.0
3845,Christian Santibanez,0.0
3846,Ronald Rivas,0.0
3847,Jorge Luis Munguia,0.0
3848,Daniel Bastien,0.0
3849,Francisco Medel,0.0
3850,Ishwar Siqueiros,0.0
3851,Oscar Duarte,0.0
3852,Javier Fortuna,0.0
3853,Emmanuel Tagoe,0.0
3854,Luke Campbell,0.0
3855,Romero Duno,0.0
3856,Braulio Rodriguez,0.0
3857,Carlos Morales,0.0
3858,Jayson Velez,0.0
3859,Noe Martinez Raygoza,0.0
3860,Cesar Alan Valenzuela,0.0
3861,Miguel Carrizoza,0.0
3862,Tyrone Luckey,0.0
3863,Devon Jonnes,0.0
3864,Jose Antonio Martinez,0.0
3865,Mario Aguirre,0.0
3866,Jonathan Cruz,0.0
3867,Cristian Jesus Cruz,0.0
3868,Luis Lozano,0.0
3869,Edgar Meza,0.0
3870,Hector Robles,0.0
3871,Rober Barrera,0.0
3872,Diomel Diocos,0.0
3873,Valentin Leon,0.0
3874,Juan Purisima,0.0
3875,Juan Kantun,0.0
3876,Oscar Blanquet,0.0
3877,Stiven Monterrosa,0.0
3878,Omar Soto,0.0
3879,Francisco Rosas,0.0
3880,Jesus Limones,0.0
3881,Ivan Meneses,0.0
3882,Miguel Tellez,0.0
3883,Abraham Irias,0.0
3884,Juan Francisco Centeno,0.0
3885,Javier Murillo,0.0
3886,Hiroshi Matsumoto,0.0
3887,Javier Tello,0.0
3888,Eriberto Gejon,0.0
3889,Elvis Romero,0.0
3890,Oscar Murillo,0.0
3891,Francisco Meza,0.0
3892,Jose Martinez,0.0
3893,Roberto Meza,0.0
3894,Eddy Castro,0.0
3895,David Centeno,0.0
3896,Nicolas Mercado,0.0
3897,Ramon Urbina,0.0
3898,Anthony Crolla,0.0
3899,Jason Sosa,0.0
3900,Gamalier Rodriguez,0.0
3901,Chonlatarn Piriyapinyo,0.0
3902,Gary Russell Jr,0.0
3903,Francis Ngannou,0.0
3904,Dillian Whyte,0.0
3905,Otto Wallin,0.0
3906,Tom Schwarz,0.0
3907,Sefer Seferi,0.0
3908,Christian Hammer,0.0
3909,Joey Abell,0.0
3910,Martin Rogan,0.0
3911,Neven Pajkic,0.0
3912,Nicolai Firtha,0.0
3913,Marcelo Nascimento,0.0
3914,Zack Page,0.0
3915,Rich Power,0.0
3916,John McDermott,0.0
3917,Hans-Jorg Blasko,0.0
3918,Tomas Mrazek,0.0
3919,Aleksandrs Selezens,0.0
3920,Scott Belshaw,0.0
3921,Matthew Ellis,0.0
3922,Lee Swaby,0.0
3923,Daniil Peretyatko,0.0
3924,Marcel Zeller,0.0
3925,Bela Gyongyosi,0.0
3926,Robert Helenius,0.0
3927,Jermaine Franklin,0.0
3928,Carlos Takam,0.0
3929,Eric Molina,0.0
3930,Dominic Breazeale,0.0
3931,Charles Martin,0.0
3932,Gary Cornish,0.0
3933,Raphael Zumbano Love,0.0
3934,Michael Sprott,0.0
3935,Denis Bakhtov,0.0
3936,Konstantin Airich,0.0
3937,Matt Skelton,0.0
3938,Hector Alfredo Avila,0.0
3939,Dorian Darch,0.0
3940,Hrvoje Kisicek,0.0
3941,Paul Butlin,0.0
3942,Emanuele Leo,0.0
3943,William Zepeda,0.0
3944,Josh Padley,0.0
3945,Artem Harutyunyan,0.0
3946,Edwin De Los Santos,0.0
3947,Shuichiro Yoshino,0.0
3948,Robson Conceicao,0.0
3949,Oscar Valdez,0.0
3950,Jamel Herring,0.0
3951,Jeremiah Nakathila,0.0
3952,Toka Khan Clary,0.0
3953,Felix Caraballo,0.0
3954,Joet Gonzalez,0.0
3955,Alberto Guevara,0.0
3956,Christopher Diaz,0.0
3957,Jessie Cris Rosales,0.0
3958,Viorel Simion,0.0
3959,Carlos Ruiz,0.0
3960,Aelio Mesquita,0.0
3961,Roxberg Patrick Riley,0.0
3962,Juan Tapia,0.0
3963,Oscar Mendoza,0.0
3964,David Michel Paz,0.0
3965,Carlos Gaston Suarez,0.0
3966,Edgar Brito,0.0
3967,Uisma Lima,0.0
3968,Eimantas Stanionis,0.0
3969,Karen Chukhadzhian,0.0
3970,Roiman Villa,0.0
3971,Custio Clayton,0.0
3972,Sergey Lipinets,0.0
3973,Juan Carlos Abreu,0.0
3974,Bakhtiyar Eyubov,0.0
3975,Franklin Mamani,0.0
3976,Raymond Serrano,0.0
3977,Armando Alvarez,0.0
3978,Mike Arnaoutis,0.0
3979,Samuel Amoako,0.0
3980,Gustavo Garibay,0.0
3981,George Sosa,0.0
3982,Ayi Bruce,0.0
3983,Robert Hill,0.0
3984,Wilfredo Acuna,0.0
3985,Eduardo Flores,0.0
3986,James Winchester,0.0
3987,Elvin Perez,0.0
3988,Marcus Beckford,0.0
3989,Chris Alexander,0.0
3990,Eddie Diaz,0.0
3991,Matt Murphy,0.0
3992,Tavorus Teague,0.0
3993,Deshawn Debose,0.0
3994,Luis Ramos,0.0
3995,Cory Muldrew,0.0
3996,David Morrell,0.0
3997,Kyrone Davis,0.0
3998,Ronald Ellis,0.0
3999,Roamer Alexis Angulo,0.0
4000,Anthony Dirrell,0.0
4001,JLeon Love,0.0
4002,Ronald Gavril,0.0
4003,Rogelio Medina,0.0
4004,Sherali Mamajonov,0.0
4005,Francy Ntetu,0.0
4006,Phillip Jackson Benson,0.0
4007,Kevin Cobbs,0.0
4008,Alberto Gutierrez,0.0
4009,Ricardo Campillo,0.0
4010,Azamat Umarzoda,0.0
4011,Jairo Dolores,0.0
4012,Erick Revueltas,0.0
4013,Arturo Martinez,0.0
4014,Omar Aispuro,0.0
4015,Edgar Galvan,0.0
4016,Erasmo Mendoza,0.0
4017,Trevor McCumby,0.0
4018,Caleb Truax,0.0
4019,Vincent Feigenbutz,0.0
4020,Mike Lee,0.0
4021,Jose Uzcategui,0.0
4022,Thomas Awimbono,0.0
4023,Juan De Angel,0.0
4024,Carlos Galvan,0.0
4025,Adasat Rodriguez,0.0
4026,Tyrone Brunson,0.0
4027,Jamar Freeman,0.0
4028,Zoltan Sera,0.0
4029,Juan Carlos Rojas,0.0
4030,Jason Zabokrtsky,0.0
4031,Daniel Henry,0.0
4032,Daryl Gardner,0.0
4033,Jovan Ramirez,0.0
4034,Brian True,0.0
4035,Mike Noriega,0.0
4036,Travis Davidson,0.0
4037,Andres Campos,0.0
4038,Reymart Gaballo,0.0
4039,Nordine Oubaali,0.0
4040,Ryan Burnett,0.0
4041,Zsolt Bedak,0.0
4042,Cesar Juarez,0.0
4043,Anthony Settoul,0.0
4044,William Prado,0.0
4045,Simpiwe Vetyeka,0.0
4046,Vic Darchinyan,0.0
4047,Toshiaki Nishioka,0.0
4048,Jeffrey Mathebula,0.0
4049,Wilfredo Vazquez Jr,0.0
4050,Volodymyr Sydorenko,0.0
4051,Hernan Marquez,0.0
4052,Raul Martinez,0.0
4053,Moruti Mthalane,0.0
4054,Luis Maldonado,0.0
4055,Kevin Hudgins,0.0
4056,Oscar Andrade,0.0
4057,Jose Luis Cardenas,0.0
4058,Karen Harutyunyan,0.0
4059,Ilido Julio,0.0
4060,Daniel Gonzalez,0.0
4061,Larry Olvera,0.0
4062,Paulino Villalobos,0.0
4063,Gilberto Bolanos,0.0
4064,Ricardo Barrera,0.0
4065,Jorge Lopez,0.0
4066,Mark Sales,0.0
4067,Noel Alma,0.0
4068,Jose Luis Torres,0.0
4069,Saul Santoyo,0.0
4070,Jose Lazaro,0.0
4071,Dannis Aguero Arias,0.0
4072,Charlie Clemente-Andino,0.0
4073,Giovanni Delgado,0.0
4074,Jazza Dickens,0.0
4075,Drian Francisco,0.0
4076,Hisashi Amagasa,0.0
4077,Sod Kokietgym,0.0
4078,Joseph Agbeko,0.0
4079,Roberto Marroquin,0.0
4080,Teon Kennedy,0.0
4081,Rico Ramos,0.0
4082,Willie Casey,0.0
4083,Ricardo Cordoba,0.0
4084,Jose Angel Beranza,0.0
4085,Adolfo Landeros,0.0
4086,Lante Addy,0.0
4087,Giovanni Andrade,0.0
4088,Robert Guillen,0.0
4089,Juan Noriega,0.0
4090,Ben Tackie,0.0
4091,Oktay Urkal,0.0
4092,Ahmed Santos,0.0
4093,Ismael Armando Chaves,0.0
4094,Jan Piet Bergman,0.0
4095,Corey Johnson,0.0
4096,Robert Rivera,0.0
4097,Steve Larrimore,0.0
4098,Daniel Ricardo Cusato,0.0
4099,Tony Jones,0.0
4100,Nedrick Simmons,0.0
4101,Darrell Hiles,0.0
4102,Yoshihiro Kamegai,0.0
4103,Delvin Rodriguez,0.0
4104,Yuri Foreman,0.0
4105,Michael Jennings,0.0
4106,Gianluca Branco,0.0
4107,Muhammad Abdullaev,0.0
4108,Randall Bailey,0.0
4109,Kelson Pinto,0.0
4110,Carlos Maussa,0.0
4111,Rocky Martinez,0.0
4112,Joel Perez,0.0
4113,Cesar Bazan,0.0
4114,Carlos Alberto Ramirez,0.0
4115,Juan Angel Macias,0.0
4116,Sammy Sparkman,0.0
4117,Joshua Smith,0.0
4118,Arturo Rodriguez,0.0
4119,Rudolfo Lunsford,0.0
4120,Waklimi Young,0.0
4121,Jacob Godinez,0.0
4122,Jason Doucet,0.0
4123,Verno Phillips,0.0
4124,Santos Pakau,0.0
4125,Walter Matthysse,0.0
4126,Terrance Cauthen,0.0
4127,Javier Hector Valadez,0.0
4128,Rodolfo Gomez,0.0
4129,Earl Jackson,0.0
4130,Joshua Onyango,0.0
4131,Gary Grant,0.0
4132,Laatekwei Hammond,0.0
4133,Agustin Silva,0.0
4134,Mahan Washington,0.0
4135,Willie McDonald,0.0
4136,Robert Muhammad,0.0
4137,Rhon Roberts,0.0
4138,Miguel Aquila,0.0
4139,Henry Hawkins,0.0
4140,Eleser Ortega,0.0
4141,James Young,0.0
4142,Adrian McNeil,0.0
4143,Richard Burns,0.0
4144,Matt Hill,0.0
4145,Jeremy Mickelson,0.0
4146,Yusaf Mack,0.0
4147,Andre Dirrell,0.0
4148,Albert Rybacki,0.0
4149,Sergey Tatevosyan,0.0
4150,Tony Dodson,0.0
4151,Brian Magee,0.0
4152,Dale Westerman,0.0
4153,Ruben Groenewald,0.0
4154,Matthew Barney,0.0
4155,Henry Porras,0.0
4156,Damon Hague,0.0
4157,Mark Woolnaugh,0.0
4158,Charles Adamu,0.0
4159,Dmitry Adamovich,0.0
4160,Alan Page,0.0
4161,Vage Kocharyan,0.0
4162,Michael Monaghan,0.0
4163,Varuzhan Davtyan,0.0
4164,Valery Odin,0.0
4165,Mike Duffield,0.0
4166,Paul Bonson,0.0
4167,Darren Covell,0.0
4168,Ojay Abrahams,0.0
4169,Michael Pinnock,0.0
4170,Gusmyr Perdomo,0.0
4171,Danilo Haussler,0.0
4172,Dimitri Sartison,0.0
4173,Librado Andrade,0.0
4174,Markus Beyer,0.0
4175,Manny Siaca,0.0
4176,Andre Thysse,0.0
4177,Julio Cesar Green,0.0
4178,Craig Cummings,0.0
4179,Dingaan Thobela,0.0
4180,Dean Williams,0.0
4181,Gerard Zdziarski,0.0
4182,Orlando Javier Acuna,0.0
4183,Arthur Allen,0.0
4184,Manny Sobral,0.0
4185,David Mendez,0.0
4186,Rodrigues Moungo,0.0
4187,Miguel Julio,0.0
4188,Patrick Rubes,0.0
4189,Kevin Hall,0.0
4190,Charles Whittaker,0.0
4191,Sidney Mxoli Msutu,0.0
4192,Jean Paul DAlessandro,0.0
4193,Jose Maquina Rojas,0.0
4194,Alejandro De Leon,0.0
4195,Dean Martin,0.0
4196,Anthony Ivory,0.0
4197,Edwin Murillo,0.0
4198,Terry Clark,0.0
4199,Rick Stockton,0.0
4200,Alex Lubo,0.0
4201,Michael Corleone,0.0
4202,Kelly Mays,0.0
4203,Andrea Di Luisa,0.0
4204,Jean-Paul Mendy,0.0
4205,Jesse Brinkley,0.0
4206,Fulgencio Zuniga,0.0
4207,Alejandro Berrio,0.0
4208,James Obede Toney,0.0
4209,Lolenga Mock,0.0
4210,Donnell Wiggins,0.0
4211,Jose Spearman,0.0
4212,Donny McCrary,0.0
4213,Carl Handy,0.0
4214,Willard Lewis,0.0
4215,Rico Cason,0.0
4216,Zane Marks,0.0
4217,Jean Pascal Service,0.0
4218,Darin Johnson,0.0
4219,Terry Osias,0.0
4220,Meng Fanlong,0.0
4221,Steve Bosse,0.0
4222,Ricardo Marcelo Ramallo,0.0
4223,Yunieski Gonzalez,0.0
4224,George Blades,0.0
4225,Aleksy Kuziemski,0.0
4226,Adrian Diaconu,0.0
4227,Pablo Daniel Zamora Nievas,0.0
4228,Omar Pittman,0.0
4229,Brian Norman,0.0
4230,Kingsley Ikeke,0.0
4231,La Farrell Bunting,0.0
4232,Jermain Mackey,0.0
4233,Lucas Green Arias,0.0
4234,Melroy Corbin,0.0
4235,Eric Howard,0.0
4236,Martin Desjardins,0.0
4237,Gerardo Soria,0.0
4238,James Crawford,0.0
4239,Jesse Sanders,0.0
4240,Ricardo Kellman,0.0
4241,Donnie Pendelton,0.0
4242,Eddie ONeal,0.0
4243,Jesse Londo,0.0
4244,Justin Hahn,0.0
4245,Quinton Rankin,0.0
4246,Cornelius White,0.0
4247,Shujaa El Amin,0.0
4248,Jesus Ruiz,0.0
4249,Jamie Hearn,0.0
4250,Jason Naugler,0.0
4251,Ronald Boddie,0.0
4252,Efrain Garcia,0.0
4253,Darnell Wilson,0.0
4254,Brett Lally,0.0
4255,Earl Allen,0.0
4256,Willie Lee,0.0
4257,Shannon Miller,0.0
4258,John Romans William,0.0
4259,Faustino Gonzalez,0.0
4260,Chad Sawyer,0.0
4261,Jerald Lowe,0.0
4262,James Orso,0.0
4263,Antonio Baker,0.0
4264,Steve Garrett,0.0
4265,Jaime Velasquez,0.0
4266,Junior Ramos,0.0
4267,Aaron Norwood,0.0
4268,Fred Moore,0.0
4269,George Khalid Jones,0.0
4270,Thomas Ulrich,0.0
4271,Toks Owoh,0.0
4272,Marcelo Zimmerman,0.0
4273,Augustine Renteria,0.0
4274,Troy Watson,0.0
4275,Armando Campas,0.0
4276,Dave Hamilton,0.0
4277,Sam Garr,0.0
4278,Ralph Monday,0.0
4279,Stacy Goodson,0.0
4280,Jeff Johnson,0.0
4281,Gerald Reed,0.0
4282,Tom Bentley,0.0
4283,James Gatlin,0.0
4284,Kenneth Parker,0.0
4285,Bill Bradley,0.0
4286,Jesus Carlos Velez,0.0
4287,John McClendon,0.0
4288,Tyrone Dillard,0.0
4289,Edison Martinez,0.0
4290,Gustavo Gonzalez,0.0
4291,Joe Harris,0.0
4292,Vincent Godbolt,0.0
4293,Dwayne Waldon,0.0
4294,James Mullins,0.0
4295,Jerry Reyes,0.0
4296,Yurek Del Rio,0.0
4297,Johnathon Banks,0.0
4298,Nagy Aguilera,0.0
4299,Danny Santiago,0.0
4300,Elvir Muriqi,0.0
4301,Chris Johnson,0.0
4302,Lincoln Carter,0.0
4303,Mohamed Benguesmia,0.0
4304,Jerry Williams,0.0
4305,Roy Francis,0.0
4306,John Williams,0.0
4307,Jose Luis Rivera,0.0
4308,Boyer Chew,0.0
4309,Berry Butler,0.0
4310,Shelby Gross,0.0
4311,Tracy Barrios,0.0
4312,Jason Burrell,0.0
4313,Joaquin Garcia,0.0
4314,Jimmy Campbell,0.0
4315,Valery Brudov,0.0
4316,Joey DeGrandis,0.0
4317,Carlos Bates,0.0
4318,James Hayes,0.0
4319,Crawford Ashley,0.0
4320,Frank Tate,0.0
4321,Guy Waters,0.0
4322,Sergio Daniel Merani,0.0
4323,Lottie Mwale,0.0
4324,Aundrey Nelson,0.0
4325,Mike Peak,0.0
4326,Tyrone Frazier,0.0
4327,David Vedder,0.0
4328,Joe Lasisi,0.0
4329,Willie Featherstone,0.0
4330,Jean-Marie Emebe,0.0
4331,Rufino Angulo,0.0
4332,Leslie Stewart,0.0
4333,Junior Edmonds,0.0
4334,Marvin Camel,0.0
4335,James Williams,0.0
4336,Clarence Osby,0.0
4337,Wayne Caplette,0.0
4338,Marcus Dorsey,0.0
4339,Willie Mayberry,0.0
4340,Mike Sedillo,0.0
